filename,split,channel,min,max,mean,std,rms
3.edf,test,EEG PPO6h,0.000126,0.000231,0.000188,1e-05,0.000189
3.edf,test,EEG PPO10h,0.000128,0.000287,0.00021,1.3e-05,0.000211
3.edf,test,EEG POO9h,7.7e-05,0.000258,0.00018,1.4e-05,0.000181
3.edf,test,EEG POO3h,0.000122,0.000248,0.000197,1.2e-05,0.000197
3.edf,test,EEG POO4h,0.000136,0.000255,0.000206,1.2e-05,0.000207
3.edf,test,EEG POO10h,0.00011,0.000246,0.000189,1.3e-05,0.000189
3.edf,test,EEG OI1h,0.00011,0.000268,0.000193,1.4e-05,0.000194
3.edf,test,EEG OI2h,0.000116,0.000255,0.000195,1.3e-05,0.000195
4.edf,test,EEG Fp1,-0.00013,0.000213,-1.5e-05,2e-05,2.5e-05
4.edf,test,EEG Fp2,-0.000137,0.000172,-3.5e-05,1.9e-05,4e-05
4.edf,test,EEG Fpz,-0.000124,0.000216,-1.2e-05,1.9e-05,2.3e-05
4.edf,test,EEG F7,-0.000357,0.000237,-1.9e-05,1.3e-05,2.3e-05
4.edf,test,EEG F3,-4.6e-05,0.000195,1.3e-05,1.2e-05,1.7e-05
4.edf,test,EEG Fz,8e-06,0.000148,6.2e-05,1.3e-05,6.4e-05
4.edf,test,EEG F4,-0.000186,0.000348,-2e-05,1.3e-05,2.4e-05
4.edf,test,EEG F8,-0.000305,0.00013,-2.5e-05,1.3e-05,2.8e-05
4.edf,test,EEG FC5,-0.000108,0.000103,-8e-06,1.1e-05,1.4e-05
4.edf,test,EEG FC1,-6.5e-05,2.5e-05,-3e-05,9e-06,3.1e-05
4.edf,test,EEG FC2,3e-05,7.9e-05,5.3e-05,5e-06,5.3e-05
4.edf,test,EEG FC6,-0.00012,7.8e-05,-3.3e-05,1.3e-05,3.5e-05
4.edf,test,EEG M1,-0.000168,8.3e-05,-2.4e-05,1.4e-05,2.8e-05
4.edf,test,EEG T7,-0.000312,0.000154,-1.3e-05,1.6e-05,2e-05
4.edf,test,EEG C3,-8.4e-05,5.3e-05,-2.9e-05,8e-06,3e-05
4.edf,test,EEG Cz,2.3e-05,2.9e-05,2.6e-05,1e-06,2.6e-05
4.edf,test,EEG C4,8.5e-05,0.000231,0.00016,1.2e-05,0.00016
4.edf,test,EEG T8,4.3e-05,0.000247,0.000172,1.2e-05,0.000172
4.edf,test,EEG M2,-0.000142,0.00011,-4e-06,1.6e-05,1.6e-05
4.edf,test,EEG CP5,7.7e-05,0.000244,0.000157,1e-05,0.000158
4.edf,test,EEG CP1,0.000152,0.000206,0.000181,6e-06,0.000181
4.edf,test,EEG CP2,0.000123,0.00025,0.000186,2e-05,0.000187
4.edf,test,EEG CP6,9.6e-05,0.000207,0.000146,1e-05,0.000147
4.edf,test,EEG P7,9.6e-05,0.000234,0.000166,1.2e-05,0.000166
4.edf,test,EEG P3,0.000116,0.000228,0.000173,1e-05,0.000173
4.edf,test,EEG Pz,0.000102,0.000205,0.000162,9e-06,0.000162
4.edf,test,EEG P4,6.9e-05,0.000193,0.000145,1.4e-05,0.000145
4.edf,test,EEG P8,9.5e-05,0.000232,0.000162,1.3e-05,0.000163
4.edf,test,EEG POz,5.2e-05,0.000214,0.000143,1.4e-05,0.000144
4.edf,test,EEG O1,0.000112,0.000248,0.000188,1.2e-05,0.000188
4.edf,test,EEG Oz,8.9e-05,0.000226,0.000165,1.1e-05,0.000166
4.edf,test,EEG O2,0.000107,0.000237,0.000167,1.2e-05,0.000168
4.edf,test,EOG EOGh,-0.001586,0.002174,0.000168,8e-05,0.000186
4.edf,test,EOG EOGv,-0.000361,0.000367,-0.000123,3.7e-05,0.000129
4.edf,test,EMG EMG_RH,-0.000353,0.000703,0.000178,2.8e-05,0.00018
4.edf,test,EMG EMG_LH,-0.000785,0.000609,-0.000132,3e-05,0.000135
4.edf,test,EMG EMG_RF,-0.000298,0.00012,-0.000124,9e-06,0.000124
4.edf,test,EEG AF7,-0.000104,0.00034,8e-06,1.7e-05,1.9e-05
4.edf,test,EEG AF3,-5.6e-05,0.00019,6e-06,1.2e-05,1.3e-05
4.edf,test,EEG AF4,-7.3e-05,0.000167,-3e-06,1.4e-05,1.4e-05
4.edf,test,EEG AF8,-9e-06,0.000445,0.000103,1.8e-05,0.000104
4.edf,test,EEG F5,-0.000189,0.000336,-5.6e-05,1.3e-05,5.7e-05
4.edf,test,EEG F1,-8.4e-05,5.9e-05,-3.6e-05,1.1e-05,3.8e-05
4.edf,test,EEG F2,2.1e-05,0.000193,8.5e-05,1.5e-05,8.7e-05
4.edf,test,EEG F6,-0.00032,0.000368,-4.2e-05,1.3e-05,4.4e-05
4.edf,test,EEG FC3,-7.4e-05,4.5e-05,-3.7e-05,1e-05,3.8e-05
4.edf,test,EEG FCz,-5.7e-05,2.9e-05,-1.9e-05,9e-06,2.2e-05
4.edf,test,EEG FC4,-6.7e-05,0.000154,1.3e-05,1.8e-05,2.2e-05
4.edf,test,EEG C5,-0.000138,6e-05,-6.4e-05,1e-05,6.5e-05
4.edf,test,EEG C1,-6.2e-05,-1.5e-05,-4.1e-05,5e-06,4.1e-05
4.edf,test,EEG C2,-7.5e-05,-1.7e-05,-4.6e-05,7e-06,4.6e-05
4.edf,test,EEG C6,-0.00014,9.2e-05,-4.8e-05,1.1e-05,4.9e-05
4.edf,test,EEG CP3,-8.9e-05,9e-06,-3.6e-05,1.2e-05,3.8e-05
4.edf,test,EEG CPz,0.000179,0.000266,0.000222,1.5e-05,0.000222
4.edf,test,EEG CP4,0.00018,0.00021,0.000197,3e-06,0.000197
4.edf,test,EEG P5,-4.6e-05,7.7e-05,1.3e-05,1.6e-05,2e-05
4.edf,test,EEG P1,0.000162,0.000258,0.000216,9e-06,0.000216
4.edf,test,EEG P2,0.000164,0.000279,0.000231,1.1e-05,0.000231
4.edf,test,EEG P6,0.000103,0.000252,0.000184,1.6e-05,0.000185
4.edf,test,EEG PO5,0.000141,0.000289,0.000219,1.5e-05,0.00022
4.edf,test,EEG PO3,0.000139,0.000299,0.000224,1.4e-05,0.000225
4.edf,test,EEG PO4,9.8e-05,0.000261,0.000196,1.6e-05,0.000196
4.edf,test,EEG PO6,0.000113,0.000262,0.0002,1.2e-05,0.000201
4.edf,test,EEG FT7,6.3e-05,0.000324,0.00022,1.1e-05,0.00022
4.edf,test,EEG FT8,2.9e-05,0.000301,0.0002,1.4e-05,0.0002
4.edf,test,EEG TP7,0.000134,0.000325,0.000238,1.2e-05,0.000239
4.edf,test,EEG TP8,0.000176,0.000309,0.000235,1.4e-05,0.000235
4.edf,test,EEG PO7,0.000141,0.00029,0.000217,1.3e-05,0.000217
4.edf,test,EEG PO8,0.000129,0.00027,0.000207,1.3e-05,0.000207
4.edf,test,EEG FT9,-3.3e-05,0.000294,0.000113,1.2e-05,0.000114
4.edf,test,EEG FT10,-3.7e-05,0.000354,0.000115,1.6e-05,0.000116
4.edf,test,EEG TPP9h,-0.000161,4.2e-05,-3.2e-05,1.3e-05,3.5e-05
4.edf,test,EEG TPP10h,3.3e-05,0.000178,0.000114,1.3e-05,0.000115
4.edf,test,EEG PO9,4.8e-05,0.000199,0.000123,1.3e-05,0.000124
4.edf,test,EEG PO10,-0.000128,6e-06,-6.7e-05,1.2e-05,6.8e-05
4.edf,test,EEG P9,4.2e-05,0.000192,0.00011,1.4e-05,0.000111
4.edf,test,EEG P10,3.7e-05,0.000195,0.000104,1.3e-05,0.000105
4.edf,test,EEG AFF1,5.6e-05,0.000217,0.000115,1.2e-05,0.000115
4.edf,test,EEG AFz,-0.000117,7.1e-05,-5.1e-05,1.3e-05,5.3e-05
4.edf,test,EEG AFF2,1.7e-05,0.000184,7.6e-05,1.2e-05,7.7e-05
4.edf,test,EEG FFC5h,-0.000198,0.000223,-5e-05,1e-05,5.1e-05
4.edf,test,EEG FFC3h,-8.9e-05,6.5e-05,-4.5e-05,9e-06,4.6e-05
4.edf,test,EEG FFC4h,3e-05,0.000239,8.7e-05,1.2e-05,8.8e-05
4.edf,test,EEG FFC6h,-0.000261,0.000342,-5.9e-05,1.4e-05,6e-05
4.edf,test,EEG FCC5h,-1.5e-05,0.000255,9.5e-05,1.1e-05,9.6e-05
4.edf,test,EEG FCC3h,0.000154,0.000259,0.000191,9e-06,0.000191
4.edf,test,EEG FCC4h,0.000123,0.000237,0.000167,9e-06,0.000168
4.edf,test,EEG FCC6h,6e-06,0.000198,7.9e-05,1e-05,7.9e-05
4.edf,test,EEG CCP5h,0.000102,0.00029,0.000177,9e-06,0.000177
4.edf,test,EEG CCP3h,0.000103,0.000212,0.000164,1.7e-05,0.000165
4.edf,test,EEG CCP4h,0.000133,0.000229,0.00018,1.2e-05,0.000181
4.edf,test,EEG CCP6h,0.000156,0.000278,0.000212,1e-05,0.000212
4.edf,test,EEG CPP5h,0.000135,0.000244,0.00019,1e-05,0.000191
4.edf,test,EEG CPP3h,0.000137,0.000217,0.000181,8e-06,0.000181
4.edf,test,EEG CPP4h,0.000144,0.000227,0.000191,8e-06,0.000191
4.edf,test,EEG CPP6h,0.000103,0.000208,0.000157,1.1e-05,0.000158
4.edf,test,EEG PPO1,9.5e-05,0.000235,0.000169,1.4e-05,0.000169
4.edf,test,EEG PPO2,0.000107,0.000231,0.000182,1.1e-05,0.000183
4.edf,test,EEG I1,0.000141,0.000284,0.000212,1.2e-05,0.000212
4.edf,test,EEG Iz,0.000131,0.000263,0.000192,1.2e-05,0.000192
4.edf,test,EEG I2,9.8e-05,0.000229,0.00016,1.2e-05,0.00016
4.edf,test,EEG AFp3h,-0.000214,3.2e-05,-0.000133,1.5e-05,0.000134
4.edf,test,EEG AFp4h,-0.000231,2e-06,-0.000151,1.5e-05,0.000152
4.edf,test,EEG AFF5h,-0.000172,8e-05,-0.000112,1.2e-05,0.000112
4.edf,test,EEG AFF6h,-0.000334,0.000306,-0.000104,1.3e-05,0.000105
4.edf,test,EEG FFT7h,-0.00022,-1.2e-05,-0.000123,1.1e-05,0.000123
4.edf,test,EEG FFC1h,-0.000179,-5.4e-05,-0.000125,1.5e-05,0.000126
4.edf,test,EEG FFC2h,-9.8e-05,1.7e-05,-5.3e-05,1.1e-05,5.4e-05
4.edf,test,EEG FFT8h,-0.000269,-1.5e-05,-0.000127,1.3e-05,0.000128
4.edf,test,EEG FTT9h,-0.000341,1e-06,-0.000119,1.3e-05,0.000119
4.edf,test,EEG FTT7h,-0.00028,-1.7e-05,-0.000121,1.1e-05,0.000121
4.edf,test,EEG FCC1h,-0.00013,-8.4e-05,-0.00011,5e-06,0.000111
4.edf,test,EEG FCC2h,-0.000152,-0.000106,-0.000132,5e-06,0.000132
4.edf,test,EEG FTT8h,-0.000309,-1.7e-05,-0.000114,1.3e-05,0.000115
4.edf,test,EEG FTT10h,-0.000363,2e-06,-0.000131,1.7e-05,0.000133
4.edf,test,EEG TTP7h,-0.000205,-3.2e-05,-0.00011,1e-05,0.000111
4.edf,test,EEG CCP1h,-9.6e-05,-8.2e-05,-8.9e-05,1e-06,8.9e-05
4.edf,test,EEG CCP2h,0.000204,0.000244,0.000228,4e-06,0.000228
4.edf,test,EEG TTP8h,0.000162,0.000286,0.000231,1.1e-05,0.000231
4.edf,test,EEG TPP7h,-9.3e-05,4.4e-05,-2.4e-05,1.2e-05,2.7e-05
4.edf,test,EEG CPP1h,0.000152,0.000232,0.000197,8e-06,0.000197
4.edf,test,EEG CPP2h,0.000153,0.000243,0.000204,9e-06,0.000204
4.edf,test,EEG TPP8h,0.00014,0.000256,0.000198,1.2e-05,0.000198
4.edf,test,EEG PPO9h,0.000147,0.000296,0.000222,1.3e-05,0.000222
4.edf,test,EEG PPO5h,0.000131,0.000282,0.00021,1.6e-05,0.000211
4.edf,test,EEG PPO6h,0.000108,0.000256,0.000194,1.4e-05,0.000194
4.edf,test,EEG PPO10h,0.000149,0.000284,0.000215,1.3e-05,0.000216
4.edf,test,EEG POO9h,0.000116,0.000258,0.000187,1.2e-05,0.000187
4.edf,test,EEG POO3h,0.000125,0.000263,0.000202,1.2e-05,0.000203
4.edf,test,EEG POO4h,0.000137,0.000272,0.000212,1.1e-05,0.000212
4.edf,test,EEG POO10h,0.000135,0.000265,0.000195,1.2e-05,0.000195
4.edf,test,EEG OI1h,0.000128,0.000268,0.000197,1.2e-05,0.000197
4.edf,test,EEG OI2h,0.000138,0.000268,0.000199,1.2e-05,0.000199
5.edf,test,EEG Fp1,-0.000186,0.000199,-1e-05,4e-05,4.2e-05
5.edf,test,EEG Fp2,-0.000188,0.000176,-3.3e-05,3.9e-05,5.2e-05
5.edf,test,EEG Fpz,-0.000179,0.000223,-8e-06,4.3e-05,4.4e-05
5.edf,test,EEG F7,-0.000242,0.000102,-2e-05,1.9e-05,2.7e-05
5.edf,test,EEG F3,-3.3e-05,0.000101,1.3e-05,1.2e-05,1.8e-05
5.edf,test,EEG Fz,1.1e-05,0.000125,6.3e-05,1.2e-05,6.4e-05
5.edf,test,EEG F4,-8.3e-05,6.2e-05,-1.4e-05,1.4e-05,2e-05
5.edf,test,EEG F8,-0.000135,0.000115,-2.5e-05,2e-05,3.2e-05
5.edf,test,EEG FC5,-0.000107,8.1e-05,-1e-05,1.1e-05,1.4e-05
5.edf,test,EEG FC1,-5.1e-05,-1e-06,-2.6e-05,5e-06,2.6e-05
5.edf,test,EEG FC2,2.6e-05,8.5e-05,5.4e-05,6e-06,5.4e-05
5.edf,test,EEG FC6,-9.5e-05,4.4e-05,-2.9e-05,1.1e-05,3.1e-05
5.edf,test,EEG M1,-0.000163,0.000148,-2.4e-05,2.2e-05,3.3e-05
5.edf,test,EEG T7,-0.000215,0.000119,-9e-06,1.5e-05,1.7e-05
5.edf,test,EEG C3,-9.4e-05,4.2e-05,-2.7e-05,7e-06,2.8e-05
5.edf,test,EEG Cz,2.6e-05,3.2e-05,2.9e-05,1e-06,2.9e-05
5.edf,test,EEG C4,0.000123,0.000197,0.000162,7e-06,0.000162
5.edf,test,EEG T8,-0.000127,0.000255,0.000175,1.3e-05,0.000175
5.edf,test,EEG M2,-0.000147,8.2e-05,-1e-06,2e-05,2e-05
5.edf,test,EEG CP5,4.2e-05,0.000296,0.000156,1.1e-05,0.000157
5.edf,test,EEG CP1,0.000136,0.000206,0.000176,7e-06,0.000176
5.edf,test,EEG CP2,0.000151,0.000217,0.000188,6e-06,0.000188
5.edf,test,EEG CP6,8.5e-05,0.000196,0.000148,1e-05,0.000148
5.edf,test,EEG P7,7.5e-05,0.000252,0.000167,1.6e-05,0.000168
5.edf,test,EEG P3,0.000108,0.000227,0.000174,1.2e-05,0.000174
5.edf,test,EEG Pz,0.000112,0.000202,0.00016,9e-06,0.00016
5.edf,test,EEG P4,8e-05,0.000195,0.000145,1.1e-05,0.000145
5.edf,test,EEG P8,6.2e-05,0.000244,0.000164,1.6e-05,0.000164
5.edf,test,EEG POz,6.9e-05,0.000208,0.00014,1.3e-05,0.000141
5.edf,test,EEG O1,9.1e-05,0.000284,0.000188,1.7e-05,0.000189
5.edf,test,EEG Oz,7.6e-05,0.000239,0.000163,1.6e-05,0.000164
5.edf,test,EEG O2,4.7e-05,0.000318,0.000168,1.9e-05,0.000169
5.edf,test,EOG EOGh,-0.003364,0.00309,0.000225,0.000453,0.000506
5.edf,test,EOG EOGv,-0.000871,0.000548,-0.000115,0.000152,0.00019
5.edf,test,EMG EMG_RH,-0.000831,0.001764,0.000178,8.9e-05,0.000199
5.edf,test,EMG EMG_LH,-0.001029,0.000341,-0.000118,8.2e-05,0.000144
5.edf,test,EMG EMG_RF,-0.000492,0.000159,-0.000117,1.8e-05,0.000118
5.edf,test,EEG AF7,-0.000135,0.000197,2e-06,3.4e-05,3.4e-05
5.edf,test,EEG AF3,-6.4e-05,0.00011,7e-06,2.1e-05,2.2e-05
5.edf,test,EEG AF4,-0.000101,0.000115,-2e-06,2.3e-05,2.3e-05
5.edf,test,EEG AF8,-9.3e-05,0.000314,0.000105,3.8e-05,0.000112
5.edf,test,EEG F5,-0.000121,4.3e-05,-5.4e-05,1.6e-05,5.6e-05
5.edf,test,EEG F1,-8.7e-05,1.5e-05,-3.9e-05,1.1e-05,4e-05
5.edf,test,EEG F2,3.5e-05,0.000146,8.6e-05,1.1e-05,8.7e-05
5.edf,test,EEG F6,-0.000146,8e-05,-4.1e-05,1.8e-05,4.5e-05
5.edf,test,EEG FC3,-8.8e-05,3.5e-05,-3.7e-05,7e-06,3.7e-05
5.edf,test,EEG FCz,-4.4e-05,8e-06,-1.9e-05,5e-06,2e-05
5.edf,test,EEG FC4,-3.1e-05,6.6e-05,1.6e-05,8e-06,1.8e-05
5.edf,test,EEG C5,-0.000199,8.3e-05,-6.4e-05,1.1e-05,6.5e-05
5.edf,test,EEG C1,-6.9e-05,-2.6e-05,-4.6e-05,3e-06,4.7e-05
5.edf,test,EEG C2,-7e-05,-2.1e-05,-4.7e-05,4e-06,4.7e-05
5.edf,test,EEG C6,-0.000111,7e-06,-4.8e-05,1e-05,4.9e-05
5.edf,test,EEG CP3,-8.9e-05,1.3e-05,-3.3e-05,9e-06,3.4e-05
5.edf,test,EEG CPz,0.000187,0.00024,0.000218,6e-06,0.000218
5.edf,test,EEG CP4,0.000182,0.000207,0.000194,3e-06,0.000194
5.edf,test,EEG P5,-7e-05,9e-05,1.2e-05,1.4e-05,1.9e-05
5.edf,test,EEG P1,0.000163,0.000266,0.000217,1e-05,0.000217
5.edf,test,EEG P2,0.000173,0.000269,0.000227,1e-05,0.000227
5.edf,test,EEG P6,0.000108,0.000246,0.000182,1.3e-05,0.000182
5.edf,test,EEG PO5,0.000131,0.000295,0.000219,1.5e-05,0.000219
5.edf,test,EEG PO3,0.00015,0.000293,0.000228,1.4e-05,0.000229
5.edf,test,EEG PO4,0.000124,0.000255,0.000192,1.3e-05,0.000193
5.edf,test,EEG PO6,0.000101,0.000305,0.000196,1.7e-05,0.000197
5.edf,test,EEG FT7,-9e-06,0.00032,0.00022,1.5e-05,0.000221
5.edf,test,EEG FT8,9.9e-05,0.000292,0.000202,1.3e-05,0.000203
5.edf,test,EEG TP7,0.000133,0.00032,0.000237,1.5e-05,0.000238
5.edf,test,EEG TP8,0.000146,0.000299,0.000238,1.4e-05,0.000238
5.edf,test,EEG PO7,4.6e-05,0.000299,0.000216,1.8e-05,0.000217
5.edf,test,EEG PO8,0.000108,0.00029,0.000208,1.7e-05,0.000209
5.edf,test,EEG FT9,-5.2e-05,0.000278,0.000113,2.3e-05,0.000116
5.edf,test,EEG FT10,-9e-06,0.000225,0.000121,1.7e-05,0.000122
5.edf,test,EEG TPP9h,-0.000137,5.8e-05,-3.1e-05,1.8e-05,3.5e-05
5.edf,test,EEG TPP10h,1.2e-05,0.000183,0.000111,1.7e-05,0.000113
5.edf,test,EEG PO9,-5.5e-05,0.000208,0.000122,1.8e-05,0.000123
5.edf,test,EEG PO10,-0.000176,2.5e-05,-6.7e-05,1.8e-05,6.9e-05
5.edf,test,EEG P9,5e-06,0.000197,0.000109,1.9e-05,0.00011
5.edf,test,EEG P10,-7e-06,0.00031,0.000105,1.9e-05,0.000107
5.edf,test,EEG AFF1,5.4e-05,0.000187,0.000114,1.5e-05,0.000115
5.edf,test,EEG AFz,-0.000134,5.9e-05,-4.4e-05,2.2e-05,4.9e-05
5.edf,test,EEG AFF2,9e-06,0.000152,7.8e-05,1.5e-05,8e-05
5.edf,test,EEG FFC5h,-0.000106,5.6e-05,-4.8e-05,1.1e-05,4.9e-05
5.edf,test,EEG FFC3h,-8e-05,4e-06,-4.3e-05,8e-06,4.4e-05
5.edf,test,EEG FFC4h,3.3e-05,0.000131,7.9e-05,9e-06,8e-05
5.edf,test,EEG FFC6h,-0.000117,3.3e-05,-5e-05,1.3e-05,5.1e-05
5.edf,test,EEG FCC5h,3e-06,0.000202,9e-05,1.1e-05,9e-05
5.edf,test,EEG FCC3h,0.000135,0.000228,0.000182,9e-06,0.000182
5.edf,test,EEG FCC4h,0.000123,0.00019,0.000157,7e-06,0.000157
5.edf,test,EEG FCC6h,2.8e-05,0.000135,7.9e-05,1e-05,7.9e-05
5.edf,test,EEG CCP5h,6.3e-05,0.000286,0.000171,1e-05,0.000171
5.edf,test,EEG CCP3h,0.0001,0.00019,0.000154,8e-06,0.000154
5.edf,test,EEG CCP4h,0.000148,0.000208,0.000182,5e-06,0.000182
5.edf,test,EEG CCP6h,0.000162,0.000261,0.000214,8e-06,0.000214
5.edf,test,EEG CPP5h,0.000117,0.000239,0.000185,1.2e-05,0.000185
5.edf,test,EEG CPP3h,0.000105,0.000209,0.000169,1e-05,0.000169
5.edf,test,EEG CPP4h,0.000137,0.000229,0.00019,9e-06,0.000191
5.edf,test,EEG CPP6h,8.4e-05,0.000201,0.00015,1.2e-05,0.00015
5.edf,test,EEG PPO1,8.7e-05,0.000214,0.000157,1.3e-05,0.000158
5.edf,test,EEG PPO2,0.000116,0.00023,0.000177,1.1e-05,0.000177
5.edf,test,EEG I1,5e-06,0.000481,0.000204,2.4e-05,0.000205
5.edf,test,EEG Iz,7.4e-05,0.000331,0.000186,2e-05,0.000188
5.edf,test,EEG I2,3.1e-05,0.000321,0.000155,2e-05,0.000156
5.edf,test,EEG AFp3h,-0.000247,2.1e-05,-0.000131,3e-05,0.000134
5.edf,test,EEG AFp4h,-0.000278,5e-06,-0.000151,3e-05,0.000154
5.edf,test,EEG AFF5h,-0.000186,-1e-05,-0.000113,1.9e-05,0.000115
5.edf,test,EEG AFF6h,-0.000214,6e-06,-0.000103,2.1e-05,0.000105
5.edf,test,EEG FFT7h,-0.000336,-4.1e-05,-0.000122,1.4e-05,0.000123
5.edf,test,EEG FFC1h,-0.000165,-7.9e-05,-0.000123,9e-06,0.000124
5.edf,test,EEG FFC2h,-8.8e-05,-1e-05,-5.2e-05,8e-06,5.2e-05
5.edf,test,EEG FFT8h,-0.000209,-2.4e-05,-0.000126,1.5e-05,0.000127
5.edf,test,EEG FTT9h,-0.000317,3.2e-05,-0.000111,1.6e-05,0.000113
5.edf,test,EEG FTT7h,-0.000283,-4.3e-05,-0.000121,1.3e-05,0.000122
5.edf,test,EEG FCC1h,-0.000143,-9e-05,-0.000112,6e-06,0.000112
5.edf,test,EEG FCC2h,-0.000158,-0.000117,-0.000134,4e-06,0.000134
5.edf,test,EEG FTT8h,-0.000191,-3.5e-05,-0.000111,1.1e-05,0.000111
5.edf,test,EEG FTT10h,-0.00023,-3.8e-05,-0.000127,1.5e-05,0.000128
5.edf,test,EEG TTP7h,-0.000216,-2.7e-05,-0.000107,1.3e-05,0.000107
5.edf,test,EEG CCP1h,-0.000106,-7e-05,-8.8e-05,3e-06,8.8e-05
5.edf,test,EEG CCP2h,0.000194,0.00025,0.000222,5e-06,0.000222
5.edf,test,EEG TTP8h,0.000117,0.000289,0.000232,1.1e-05,0.000233
5.edf,test,EEG TPP7h,-0.000108,5e-05,-2.3e-05,1.4e-05,2.7e-05
5.edf,test,EEG CPP1h,0.000155,0.000232,0.000197,8e-06,0.000197
5.edf,test,EEG CPP2h,0.000154,0.000239,0.000202,1e-05,0.000202
5.edf,test,EEG TPP8h,0.000108,0.000252,0.000192,1.5e-05,0.000193
5.edf,test,EEG PPO9h,0.000106,0.000313,0.000216,1.8e-05,0.000217
5.edf,test,EEG PPO5h,0.000119,0.000274,0.000206,1.5e-05,0.000206
5.edf,test,EEG PPO6h,0.000123,0.000257,0.000192,1.3e-05,0.000193
5.edf,test,EEG PPO10h,-7e-05,0.000298,0.00021,2e-05,0.000211
5.edf,test,EEG POO9h,3.5e-05,0.000338,0.000181,2e-05,0.000182
5.edf,test,EEG POO3h,0.000111,0.000273,0.000197,1.6e-05,0.000198
5.edf,test,EEG POO4h,0.00012,0.00028,0.000205,1.6e-05,0.000205
5.edf,test,EEG POO10h,7.2e-05,0.000349,0.000192,1.9e-05,0.000193
5.edf,test,EEG OI1h,9e-05,0.000335,0.000197,1.8e-05,0.000198
5.edf,test,EEG OI2h,7.9e-05,0.000315,0.000197,1.9e-05,0.000198
6.edf,test,EEG Fp1,-0.00025,0.00034,-9e-06,6.3e-05,6.3e-05
6.edf,test,EEG Fp2,-0.000195,0.000206,-3.2e-05,4.7e-05,5.7e-05
6.edf,test,EEG Fpz,-0.000202,0.000281,-6e-06,5.7e-05,5.7e-05
6.edf,test,EEG F7,-0.00018,0.000165,-1.7e-05,1.5e-05,2.3e-05
6.edf,test,EEG F3,-5.6e-05,0.000133,1.6e-05,1.1e-05,2e-05
6.edf,test,EEG Fz,2e-05,0.000144,6.9e-05,1.4e-05,7.1e-05
6.edf,test,EEG F4,-7.2e-05,7.3e-05,-1.4e-05,1.4e-05,2e-05
6.edf,test,EEG F8,-0.000239,0.000187,-2.3e-05,2.3e-05,3.2e-05
6.edf,test,EEG FC5,-0.000109,9.6e-05,-2e-06,1.1e-05,1.1e-05
6.edf,test,EEG FC1,-5.4e-05,1.7e-05,-2.3e-05,5e-06,2.4e-05
6.edf,test,EEG FC2,3.5e-05,8.7e-05,5.7e-05,5e-06,5.7e-05
6.edf,test,EEG FC6,-0.000145,6.5e-05,-2.7e-05,1e-05,2.9e-05
6.edf,test,EEG M1,-0.000207,7.8e-05,-2.2e-05,2.4e-05,3.2e-05
6.edf,test,EEG T7,-0.000114,7e-05,-6e-06,1.2e-05,1.4e-05
6.edf,test,EEG C3,-8.5e-05,2.5e-05,-2.5e-05,7e-06,2.6e-05
6.edf,test,EEG Cz,2.8e-05,3.3e-05,3.1e-05,1e-06,3.1e-05
6.edf,test,EEG C4,0.000122,0.000199,0.000166,5e-06,0.000166
6.edf,test,EEG T8,3.4e-05,0.000248,0.000176,1.4e-05,0.000177
6.edf,test,EEG M2,-0.000182,0.000105,2e-06,2.2e-05,2.2e-05
6.edf,test,EEG CP5,7.7e-05,0.000229,0.000161,1.2e-05,0.000161
6.edf,test,EEG CP1,0.000142,0.000216,0.00019,6e-06,0.00019
6.edf,test,EEG CP2,0.000151,0.00022,0.000195,5e-06,0.000195
6.edf,test,EEG CP6,7.7e-05,0.000198,0.000151,9e-06,0.000151
6.edf,test,EEG P7,7.7e-05,0.000245,0.000172,1.5e-05,0.000173
6.edf,test,EEG P3,9.1e-05,0.000242,0.000179,1.3e-05,0.000179
6.edf,test,EEG Pz,9.3e-05,0.000209,0.000167,9e-06,0.000167
6.edf,test,EEG P4,7.7e-05,0.000192,0.00015,1e-05,0.00015
6.edf,test,EEG P8,6.4e-05,0.000241,0.00017,1.6e-05,0.00017
6.edf,test,EEG POz,5.9e-05,0.000214,0.000148,1.3e-05,0.000148
6.edf,test,EEG O1,8.8e-05,0.000284,0.000194,1.8e-05,0.000195
6.edf,test,EEG Oz,5.8e-05,0.000246,0.000168,1.7e-05,0.000169
6.edf,test,EEG O2,1.5e-05,0.000251,0.000171,1.8e-05,0.000172
6.edf,test,EOG EOGh,-0.004944,0.006709,0.000231,0.000413,0.000473
6.edf,test,EOG EOGv,-0.000767,0.000681,-0.000117,0.000162,0.0002
6.edf,test,EMG EMG_RH,-0.000486,0.000625,0.000177,2.5e-05,0.000179
6.edf,test,EMG EMG_LH,-0.000398,9.3e-05,-0.000128,2.1e-05,0.00013
6.edf,test,EMG EMG_RF,-0.000502,0.000173,-0.000117,1.3e-05,0.000117
6.edf,test,EEG AF7,-0.000283,0.000448,8e-06,4.2e-05,4.2e-05
6.edf,test,EEG AF3,-0.000115,0.00018,1e-05,2.5e-05,2.7e-05
6.edf,test,EEG AF4,-9.4e-05,0.000146,2e-06,2.6e-05,2.7e-05
6.edf,test,EEG AF8,-0.000102,0.00047,0.000115,5.8e-05,0.000129
6.edf,test,EEG F5,-0.000163,0.000101,-5.2e-05,1.2e-05,5.3e-05
6.edf,test,EEG F1,-7.8e-05,4.8e-05,-3.3e-05,1.2e-05,3.5e-05
